invocation,candidate,label,t_us,overflow
352,1,8,38797987,0
353,1,0,38829065,0
353,1,1,38835155,0
353,1,2,38836609,0
353,1,3,38838032,0
353,1,8,38839669,0
354,1,0,38870752,0
354,1,1,38876842,0
354,1,2,38878296,0
354,1,3,38879718,0
354,1,5,38879738,0
354,2,0,38879739,0
354,2,1,38885774,0
354,2,2,38887227,0
354,2,3,38888642,0
354,2,8,38890279,0
355,1,0,38932647,0
355,1,1,38938737,0
355,1,4,38940155,0
355,2,0,38940156,0
355,2,1,38946190,0
355,2,2,38947644,0
355,2,3,38949067,0
355,2,8,38950704,0
356,1,0,38988558,0
356,1,1,38994648,0
356,1,2,38996102,0
356,1,3,38997524,0
356,1,5,38997535,0
356,2,0,38997536,0
356,2,1,39003570,0
356,2,4,39005000,0
356,3,0,39005001,0
356,3,1,39011032,0
356,3,2,39012485,0
356,3,3,39013904,0
356,3,5,39013935,0
356,4,0,39013936,0
356,4,1,39019966,0
356,4,2,39021420,0
356,4,3,39022838,0
356,4,5,39022861,0
356,5,0,39022861,0
356,5,1,39028892,0
356,5,2,39030345,0
356,5,3,39031760,0
356,5,8,39033401,0
357,1,0,39105105,0
357,1,1,39111191,0
357,1,4,39112610,0
357,2,0,39112611,0
357,2,1,39118645,0
357,2,2,39120099,0
357,2,3,39121522,0
357,2,5,39121531,0
357,3,0,39121532,0
357,3,1,39127566,0
357,3,4,39129011,0
357,4,0,39129012,0
357,4,1,39135047,0
357,4,2,39136500,0
357,4,3,39137915,0
357,4,8,39139552,0
358,1,0,39195474,0
358,1,1,39201571,0
358,1,2,39203029,0
358,1,3,39204452,0
358,1,5,39204464,0
358,2,0,39204465,0
358,2,1,39210495,0
358,2,2,39211949,0
358,2,3,39213368,0
358,2,5,39213372,0
358,3,0,39213372,0
358,3,1,39219403,0
358,3,4,39220820,0
358,4,0,39220821,0
358,4,1,39226855,0
358,4,2,39228309,0
358,4,3,39229724,0
358,4,8,39231361,0
359,1,0,39291795,0
359,1,1,39297885,0
359,1,4,39299325,0
359,2,0,39299326,0
359,2,1,39305360,0
359,2,4,39306793,0
359,3,0,39306793,0
359,3,1,39312828,0
359,3,2,39314281,0
359,3,3,39315704,0
359,3,8,39317341,0
360,1,0,39361962,0
360,1,1,39368052,0
360,1,2,39369506,0
360,1,3,39370928,0
360,1,5,39370947,0
360,2,0,39370948,0
360,2,1,39376982,0
360,2,2,39378436,0
360,2,3,39379850,0
360,2,5,39379852,0
360,3,0,39379853,0
360,3,1,39385887,0
360,3,4,39387324,0
360,4,0,39387325,0
360,4,1,39393359,0
360,4,4,39394787,0
360,5,0,39394788,0
360,5,1,39400818,0
360,5,2,39402272,0
360,5,3,39403690,0
360,5,8,39405328,0
361,1,0,39472518,0
361,1,1,39478607,0
361,1,2,39480061,0
361,1,3,39481484,0
361,1,8,39483125,0
362,1,0,39514204,0
362,1,1,39520290,0
362,1,4,39521723,0
362,2,0,39521724,0
362,2,1,39527759,0
362,2,4,39529190,0
362,3,0,39529191,0
362,3,1,39535226,0
362,3,4,39536647,0
362,4,0,39536648,0
362,4,1,39542678,0
362,4,2,39544135,0
362,4,3,39545558,0
362,4,5,39545585,0
362,5,0,39545586,0
362,5,1,39551617,0
362,5,4,39553039,0
362,6,0,39553040,0
362,6,1,39559070,0
362,6,4,39560513,0
362,7,0,39560514,0
362,7,1,39566549,0
362,7,4,39567980,0
362,8,0,39567981,0
362,8,1,39574016,0
362,8,4,39575432,0
362,9,0,39575432,0
362,9,1,39581463,0
362,9,4,39582883,0
362,10,0,39582884,0
362,10,1,39588914,0
362,10,2,39590367,0
362,10,3,39591782,0
362,10,5,39591794,0
362,11,0,39591795,0
362,11,1,39597829,0
362,11,2,39599282,0
362,11,3,39600697,0
362,11,8,39602334,0
363,1,0,39711108,0
363,1,1,39717198,0
363,1,2,39718652,0
363,1,3,39720074,0
363,1,5,39720105,0
363,2,0,39720105,0
363,2,1,39726140,0
363,2,2,39727593,0
363,2,3,39729008,0
363,2,8,39730645,0
364,1,0,39773017,0
364,1,1,39779103,0
364,1,4,39780546,0
364,2,0,39780547,0
364,2,1,39786582,0
364,2,4,39788035,0
364,3,0,39788036,0
364,3,1,39794071,0
364,3,2,39795524,0
364,3,3,39796947,0
364,3,5,39796976,0
364,4,0,39796977,0
364,4,1,39803012,0
364,4,2,39804465,0
364,4,3,39805880,0
364,4,5,39805906,0
364,5,0,39805907,0
364,5,1,39811938,0
364,5,2,39813395,0
364,5,3,39814810,0
364,5,5,39814844,0
364,6,0,39814845,0
364,6,1,39820876,0
364,6,2,39822329,0
364,6,3,39823748,0
364,6,8,39825385,0
365,1,0,39903871,0
365,1,1,39909969,0
365,1,2,39911422,0
365,1,3,39912846,0
365,1,8,39914484,0
366,1,0,39945575,0
366,1,1,39951661,0
366,1,4,39953089,0
366,2,0,39953089,0
366,2,1,39959120,0
366,2,4,39960537,0
366,3,0,39960538,0
366,3,1,39966572,0
366,3,4,39967993,0
366,4,0,39967994,0
366,4,1,39974029,0
366,4,4,39975457,0
366,5,0,39975458,0
366,5,1,39981488,0
366,5,2,39982946,0
366,5,3,39984368,0
366,5,5,39984386,0
366,6,0,39984387,0
366,6,1,39990417,0
366,6,4,39991855,0
366,7,0,39991856,0
366,7,1,39997890,0
366,7,4,39999337,0
366,8,0,39999338,0
366,8,1,40005372,0
366,8,2,40006826,0
366,8,3,40008240,0
366,8,5,40008266,0
366,9,0,40008267,0
366,9,1,40014302,0
366,9,4,40015747,0
366,10,0,40015748,0
366,10,1,40021779,0
366,10,2,40023236,0
366,10,3,40024651,0
366,10,8,40026288,0
367,1,0,40127853,0
367,1,1,40133942,0
367,1,2,40135396,0
367,1,3,40136818,0
367,1,8,40138456,0
368,1,0,40169539,0
368,1,1,40175629,0
368,1,2,40177082,0
368,1,3,40178505,0
368,1,5,40178518,0
368,2,0,40178519,0
368,2,1,40184553,0
368,2,4,40185977,0
368,3,0,40185978,0
368,3,1,40192008,0
368,3,4,40193428,0
368,4,0,40193429,0
368,4,1,40199459,0
368,4,4,40200902,0
368,5,0,40200903,0
368,5,1,40206937,0
368,5,2,40208391,0
368,5,3,40209806,0
368,5,8,40211443,0
369,1,0,40274123,0
369,1,1,40280209,0
369,1,4,40281625,0
369,2,0,40281626,0
369,2,1,40287660,0
369,2,2,40289114,0
369,2,3,40290537,0
369,2,5,40290558,0
369,3,0,40290559,0
369,3,1,40296594,0
369,3,2,40298047,0
369,3,3,40299462,0
369,3,8,40301099,0
370,1,0,40350238,0
370,1,1,40356328,0
370,1,2,40357781,0
370,1,3,40359204,0
370,1,8,40360841,0
371,1,0,40391925,0
371,1,1,40398015,0
371,1,4,40399455,0
371,2,0,40399456,0
371,2,1,40405490,0
371,2,4,40406934,0
371,3,0,40406935,0
371,3,1,40412969,0
371,3,2,40414423,0
371,3,3,40415845,0
371,3,5,40415883,0
371,4,0,40415884,0
371,4,1,40421915,0
371,4,2,40423372,0
371,4,3,40424787,0
371,4,8,40426424,0
372,1,0,40482330,0
372,1,1,40488420,0
372,1,2,40489873,0
372,1,3,40491296,0
372,1,8,40492937,0
373,1,0,40524017,0
373,1,1,40530102,0
373,1,2,40531556,0
373,1,3,40532983,0
373,1,5,40532988,0
373,2,0,40532989,0
373,2,1,40539019,0
373,2,4,40540446,0
373,3,0,40540447,0
373,3,1,40546481,0
373,3,4,40547898,0
373,4,0,40547899,0
373,4,1,40553933,0
373,4,4,40555374,0
373,5,0,40555375,0
373,5,1,40561405,0
373,5,2,40562863,0
373,5,3,40564277,0
373,5,8,40565915,0
374,1,0,40628591,0
374,1,1,40634681,0
374,1,4,40636112,0
374,2,0,40636113,0
374,2,1,40642143,0
374,2,4,40643568,0
374,3,0,40643569,0
374,3,1,40649599,0
374,3,2,40651053,0
374,3,3,40652476,0
374,3,8,40654117,0
375,1,0,40698739,0
375,1,1,40704829,0
375,1,2,40706283,0
375,1,3,40707705,0
375,1,8,40709343,0
376,1,0,40740429,0
376,1,1,40746519,0
376,1,4,40747967,0
376,2,0,40747968,0
376,2,1,40754003,0
376,2,2,40755456,0
376,2,3,40756879,0
376,2,8,40758516,0
377,1,0,40796371,0
377,1,1,40802457,0
377,1,4,40803879,0
377,2,0,40803880,0
377,2,1,40809910,0
377,2,2,40811364,0
377,2,3,40812790,0
377,2,8,40814428,0
378,1,0,40852277,0
378,1,1,40858367,0
378,1,2,40859821,0
378,1,3,40861243,0
378,1,5,40861253,0
378,2,0,40861253,0
378,2,1,40867288,0
378,2,4,40868715,0
378,3,0,40868716,0
378,3,1,40874751,0
378,3,4,40876179,0
378,4,0,40876180,0
378,4,1,40882210,0
378,4,4,40883644,0
378,5,0,40883645,0
378,5,1,40889675,0
378,5,2,40891129,0
378,5,3,40892544,0
378,5,5,40892566,0
378,6,0,40892567,0
378,6,1,40898602,0
378,6,4,40900019,0
378,7,0,40900020,0
378,7,1,40906055,0
378,7,4,40907487,0
378,8,0,40907488,0
378,8,1,40913522,0
378,8,4,40914970,0
378,9,0,40914971,0
378,9,1,40921001,0
378,9,2,40922455,0
378,9,3,40923874,0
378,9,8,40925511,0
379,1,0,41019784,0
379,1,1,41025874,0
379,1,2,41027327,0
379,1,3,41028750,0
379,1,5,41028762,0
379,2,0,41028763,0
379,2,1,41034798,0
379,2,2,41036252,0
379,2,3,41037666,0
379,2,5,41037673,0
379,3,0,41037674,0
379,3,1,41043709,0
379,3,4,41045157,0
379,4,0,41045158,0
379,4,1,41051189,0
379,4,4,41052636,0
379,5,0,41052637,0
379,5,1,41058671,0
379,5,2,41060125,0
379,5,3,41061539,0
379,5,5,41061544,0
379,6,0,41061545,0
379,6,1,41067580,0
379,6,2,41069033,0
379,6,3,41070448,0
379,6,8,41072085,0
380,1,0,41150564,0
380,1,1,41156654,0
380,1,4,41158090,0
380,2,0,41158091,0
380,2,1,41164125,0
380,2,2,41165579,0
380,2,3,41167001,0
380,2,8,41168639,0
381,1,0,41206492,0
381,1,1,41212578,0
381,1,2,41214035,0
381,1,3,41215458,0
381,1,5,41215466,0
381,2,0,41215466,0
381,2,1,41221497,0
381,2,4,41222930,0
381,3,0,41222930,0
381,3,1,41228961,0
381,3,2,41230414,0
381,3,3,41231829,0
381,3,7,41233471,0
381,4,0,41233471,0
381,4,1,41239502,0
381,4,2,41240955,0
381,4,3,41242370,0
381,4,8,41244008,0
382,1,0,41304427,0
382,1,1,41310513,0
382,1,4,41311939,0
382,2,0,41311940,0
382,2,1,41317974,0
382,2,4,41319405,0
382,3,0,41319406,0
382,3,1,41325441,0
382,3,2,41326894,0
382,3,3,41328317,0
382,3,8,41329954,0
383,1,0,41374579,0
383,1,1,41380664,0
383,1,4,41382093,0
383,2,0,41382094,0
383,2,1,41388128,0
383,2,4,41389548,0
383,3,0,41389549,0
383,3,1,41395583,0
383,3,4,41397011,0
383,4,0,41397011,0
383,4,1,41403046,0
383,4,4,41404474,0
383,5,0,41404475,0
383,5,1,41410506,0
383,5,4,41411944,0
383,6,0,41411945,0
383,6,1,41417980,0
383,6,4,41419399,0
383,7,0,41419400,0
383,7,1,41425435,0
383,7,2,41426888,0
383,7,3,41428311,0
383,7,8,41429948,0
384,1,0,41501656,0
384,1,1,41507746,0
384,1,2,41509199,0
384,1,3,41510622,0
384,1,5,41510634,0
384,2,0,41510635,0
384,2,1,41516670,0
384,2,4,41518089,0
384,3,0,41518090,0
384,3,1,41524124,0
384,3,2,41525578,0
384,3,3,41526993,0
384,3,5,41526998,0
384,4,0,41526999,0
384,4,1,41533033,0
384,4,4,41534452,0
384,5,0,41534452,0
384,5,1,41540483,0
384,5,4,41541925,0
384,6,0,41541926,0
384,6,1,41547961,0
384,6,4,41549410,0
384,7,0,41549411,0
384,7,1,41555445,0
384,7,2,41556899,0
384,7,3,41558314,0
384,7,8,41559951,0
385,1,0,41640698,0
385,1,1,41646800,0
385,1,4,41648238,0
385,2,0,41648239,0
385,2,1,41654274,0
385,2,2,41655727,0
385,2,3,41657150,0
385,2,8,41658787,0
386,1,0,41696653,0
386,1,1,41702743,0
386,1,2,41704196,0
386,1,3,41705619,0
386,1,8,41707256,0
387,1,0,41738335,0
387,1,1,41744426,0
387,1,2,41745879,0
387,1,3,41747302,0
387,1,8,41748939,0
388,1,0,41780022,0
388,1,1,41786112,0
388,1,2,41787566,0
388,1,3,41788988,0
388,1,5,41788995,0
388,2,0,41788995,0
388,2,1,41795030,0
388,2,2,41796484,0
388,2,3,41797898,0
388,2,5,41797909,0
388,3,0,41797909,0
388,3,1,41803944,0
388,3,2,41805397,0
388,3,3,41806812,0
388,3,8,41808449,0
389,1,0,41862102,0
389,1,1,41868191,0
389,1,4,41869632,0
389,2,0,41869632,0
389,2,1,41875667,0
389,2,4,41877107,0
389,3,0,41877108,0
389,3,1,41883143,0
389,3,2,41884596,0
389,3,3,41886019,0
389,3,5,41886038,0
389,4,0,41886039,0
389,4,1,41892070,0
389,4,2,41893527,0
389,4,3,41894942,0
389,4,8,41896579,0
390,1,0,41952484,0
390,1,1,41958574,0
390,1,4,41960006,0
390,2,0,41960007,0
390,2,1,41966042,0
390,2,2,41967495,0
390,2,3,41968918,0
390,2,8,41970555,0
391,1,0,42008409,0
391,1,1,42014499,0
391,1,2,42015953,0
391,1,3,42017375,0
391,1,5,42017381,0
391,2,0,42017382,0
391,2,1,42023417,0
391,2,2,42024870,0
391,2,3,42026285,0
391,2,5,42026323,0
391,3,0,42026324,0
391,3,1,42032355,0
391,3,2,42033812,0
391,3,3,42035227,0
391,3,8,42036864,0
392,1,0,42090525,0
392,1,1,42096627,0
392,1,4,42098079,0
392,2,0,42098080,0
392,2,1,42104115,0
392,2,4,42105530,0
392,3,0,42105531,0
392,3,1,42111562,0
392,3,2,42113019,0
392,3,3,42114442,0
392,3,5,42114450,0
392,4,0,42114451,0
392,4,1,42120482,0
392,4,2,42121935,0
392,4,3,42123354,0
392,4,5,42123373,0
392,5,0,42123373,0
392,5,1,42129404,0
392,5,2,42130857,0
392,5,3,42132272,0
392,5,8,42133914,0
393,1,0,42201116,0
393,1,1,42207205,0
393,1,2,42208659,0
393,1,3,42210081,0
393,1,8,42211719,0
394,1,0,42242806,0
394,1,1,42248892,0
394,1,2,42250345,0
394,1,3,42251768,0
394,1,8,42253409,0
395,1,0,42284489,0
395,1,1,42290575,0
395,1,2,42292028,0
395,1,3,42293455,0
395,1,8,42295092,0
396,1,0,42326171,0
396,1,1,42332257,0
396,1,4,42333679,0
396,2,0,42333680,0
396,2,1,42339710,0
396,2,2,42341164,0
396,2,3,42342586,0
396,2,5,42342606,0
396,3,0,42342607,0
396,3,1,42348641,0
396,3,2,42350095,0
396,3,3,42351509,0
396,3,5,42351534,0
396,4,0,42351535,0
396,4,1,42357569,0
396,4,4,42359017,0
396,5,0,42359018,0
396,5,1,42365052,0
396,5,2,42366506,0
396,5,3,42367920,0
396,5,8,42369558,0
397,1,0,42436752,0
397,1,1,42442841,0
397,1,4,42444263,0
397,2,0,42444263,0
397,2,1,42450294,0
397,2,4,42451715,0
397,3,0,42451716,0
397,3,1,42457751,0
397,3,2,42459204,0
397,3,3,42460627,0
397,3,5,42460661,0
397,4,0,42460662,0
397,4,1,42466696,0
397,4,2,42468150,0
397,4,3,42469565,0
397,4,5,42469595,0
397,5,0,42469595,0
397,5,1,42475630,0
397,5,4,42477046,0
397,6,0,42477047,0
397,6,1,42483081,0
397,6,2,42484535,0
397,6,3,42485950,0
397,6,5,42485985,0
397,7,0,42485986,0
397,7,1,42492016,0
397,7,2,42493474,0
397,7,3,42494889,0
397,7,8,42496526,0
398,1,0,42581771,0
398,1,1,42587860,0
398,1,2,42589314,0
398,1,3,42590737,0
398,1,8,42592374,0
399,1,0,42623462,0
399,1,1,42629548,0
399,1,4,42630973,0
399,2,0,42630974,0
399,2,1,42637009,0
399,2,4,42638435,0
399,3,0,42638436,0
399,3,1,42644471,0
399,3,2,42645925,0
399,3,3,42647347,0
399,3,8,42648984,0
400,1,0,42693624,0
400,1,1,42699722,0
400,1,2,42701176,0
400,1,3,42702598,0
400,1,5,42702627,0
400,2,0,42702628,0
400,2,1,42708662,0
400,2,2,42710116,0
400,2,3,42711531,0
400,2,5,42711551,0
400,3,0,42711552,0
400,3,1,42717587,0
400,3,4,42719008,0
400,4,0,42719009,0
400,4,1,42725044,0
400,4,2,42726497,0
400,4,3,42727912,0
400,4,5,42727943,0
400,5,0,42727944,0
400,5,1,42733978,0
400,5,2,42735432,0
400,5,3,42736847,0
400,5,5,42736852,0
400,6,0,42736853,0
400,6,1,42742887,0
400,6,2,42744341,0
400,6,3,42745755,0
400,6,5,42745772,0
400,7,0,42745773,0
400,7,1,42751804,0
400,7,2,42753261,0
400,7,3,42754676,0
400,7,8,42756313,0
401,1,0,42850610,0
401,1,1,42856711,0
401,1,4,42858133,0
401,2,0,42858134,0
401,2,1,42864169,0
401,2,2,42865623,0
401,2,3,42867045,0
401,2,5,42867073,0
401,3,0,42867074,0
401,3,1,42873108,0
401,3,2,42874562,0
401,3,3,42875976,0
401,3,8,42877614,0
402,1,0,42926761,0
402,1,1,42932850,0
402,1,2,42934304,0
402,1,3,42935726,0
402,1,5,42935736,0
402,2,0,42935737,0
402,2,1,42941767,0
402,2,2,42943225,0
402,2,3,42944640,0
402,2,8,42946277,0
403,1,0,42988653,0
403,1,1,42994755,0
403,1,4,42996188,0
403,2,0,42996189,0
403,2,1,43002219,0
403,2,2,43003677,0
403,2,3,43005099,0
403,2,5,43005122,0
403,3,0,43005123,0
403,3,1,43011154,0
403,3,2,43012607,0
403,3,3,43014026,0
403,3,8,43015663,0
404,1,0,43064810,0
404,1,1,43070895,0
404,1,2,43072349,0
404,1,3,43073776,0
404,1,5,43073780,0
404,2,0,43073780,0
404,2,1,43079811,0
404,2,2,43081264,0
404,2,3,43082679,0
404,2,8,43084320,0
405,1,0,43126684,0
405,1,1,43132774,0
405,1,2,43134228,0
405,1,3,43135650,0
405,1,8,43137288,0
406,1,0,43168366,0
406,1,1,43174456,0
406,1,4,43175873,0
406,2,0,43175874,0
406,2,1,43181905,0
406,2,4,43183346,0
406,3,0,43183347,0
406,3,1,43189377,0
406,3,4,43190828,0
406,4,0,43190829,0
406,4,1,43196863,0
406,4,2,43198316,0
406,4,3,43199739,0
406,4,5,43199742,0
406,5,0,43199743,0
406,5,1,43205778,0
406,5,4,43207223,0
406,6,0,43207224,0
406,6,1,43213258,0
406,6,4,43214710,0
406,7,0,43214711,0
406,7,1,43220741,0
406,7,2,43222195,0
406,7,3,43223614,0
406,7,5,43223641,0
406,8,0,43223642,0
406,8,1,43229672,0
406,8,4,43231090,0
406,9,0,43231091,0
406,9,1,43237126,0
406,9,2,43238579,0
406,9,3,43239994,0
406,9,8,43241631,0
407,1,0,43335920,0
407,1,1,43342017,0
407,1,2,43343475,0
407,1,3,43344898,0
407,1,5,43344902,0
407,2,0,43344903,0
407,2,1,43350933,0
407,2,4,43352368,0
407,3,0,43352369,0
407,3,1,43358404,0
407,3,2,43359857,0
407,3,3,43361272,0
407,3,5,43361312,0
407,4,0,43361312,0
407,4,1,43367347,0
407,4,2,43368800,0
407,4,3,43370215,0
407,4,8,43371852,0
408,1,0,43432291,0
408,1,1,43438381,0
408,1,2,43439835,0
408,1,3,43441257,0
408,1,8,43442898,0
409,1,0,43473978,0
409,1,1,43480064,0
409,1,2,43481518,0
409,1,3,43482944,0
409,1,8,43484582,0
410,1,0,43515661,0
410,1,1,43521747,0
410,1,2,43523205,0
410,1,3,43524627,0
410,1,5,43524657,0
410,2,0,43524658,0
410,2,1,43530689,0
410,2,2,43532142,0
410,2,3,43533561,0
410,2,5,43533568,0
410,3,0,43533569,0
410,3,1,43539600,0
410,3,4,43541026,0
410,4,0,43541027,0
410,4,1,43547061,0
410,4,2,43548515,0
410,4,3,43549929,0
410,4,5,43549961,0
410,5,0,43549962,0
410,5,1,43555996,0
410,5,2,43557450,0
410,5,3,43558865,0
410,5,5,43558866,0
410,6,0,43558867,0
410,6,1,43564901,0
410,6,4,43566317,0
410,7,0,43566317,0
410,7,1,43572348,0
410,7,4,43573795,0
410,8,0,43573796,0
410,8,1,43579827,0
410,8,2,43581280,0
410,8,3,43582699,0
410,8,8,43584337,0
411,1,0,43680866,0
411,1,1,43686956,0
411,1,2,43688409,0
411,1,3,43689832,0
411,1,8,43691469,0
412,1,0,43722552,0
412,1,1,43728642,0
412,1,4,43730083,0
412,2,0,43730084,0
412,2,1,43736119,0
412,2,2,43737572,0
412,2,3,43738995,0
412,2,5,43739009,0
412,3,0,43739010,0
412,3,1,43745044,0
412,3,2,43746498,0
412,3,3,43747913,0
412,3,5,43747914,0
412,4,0,43747915,0
412,4,1,43753949,0
412,4,2,43755403,0
412,4,3,43756818,0
412,4,5,43756819,0
412,5,0,43756820,0
412,5,1,43762854,0
412,5,4,43764283,0
412,6,0,43764284,0
412,6,1,43770314,0
412,6,4,43771741,0
412,7,0,43771742,0
412,7,1,43777776,0
412,7,2,43779230,0
412,7,3,43780644,0
412,7,8,43782282,0
413,1,0,43867530,0
413,1,1,43873620,0
413,1,2,43875074,0
413,1,3,43876496,0
413,1,5,43876528,0
413,2,0,43876529,0
413,2,1,43882559,0
413,2,2,43884016,0
413,2,3,43885431,0
413,2,8,43887068,0
414,1,0,43929444,0
414,1,1,43935546,0
414,1,2,43936999,0
414,1,3,43938422,0
414,1,5,43938424,0
414,2,0,43938425,0
414,2,1,43944460,0
414,2,2,43945913,0
414,2,3,43947328,0
414,2,5,43947347,0
414,3,0,43947348,0
414,3,1,43953382,0
414,3,2,43954835,0
414,3,3,43956250,0
414,3,5,43956251,0
414,4,0,43956252,0
414,4,1,43962283,0
414,4,2,43963740,0
414,4,3,43965155,0
414,4,5,43965178,0
414,5,0,43965179,0
414,5,1,43971209,0
414,5,4,43972634,0
414,6,0,43972634,0
414,6,1,43978669,0
414,6,2,43980122,0
414,6,3,43981537,0
414,6,5,43981543,0
414,7,0,43981544,0
414,7,1,43987579,0
414,7,4,43988995,0
414,8,0,43988996,0
414,8,1,43995031,0
414,8,4,43996446,0
414,9,0,43996447,0
414,9,1,44002478,0
414,9,4,44003929,0
414,10,0,44003930,0
414,10,1,44009960,0
414,10,4,44011404,0
414,11,0,44011405,0
414,11,1,44017440,0
414,11,2,44018893,0
414,11,3,44020308,0
414,11,8,44021945,0
415,1,0,44144185,0
415,1,1,44150271,0
415,1,4,44151690,0
415,2,0,44151691,0
415,2,1,44157725,0
415,2,2,44159179,0
415,2,3,44160601,0
415,2,5,44160617,0
415,3,0,44160617,0
415,3,1,44166652,0
415,3,4,44168094,0
415,4,0,44168095,0
415,4,1,44174130,0
415,4,2,44175583,0
415,4,3,44176998,0
415,4,8,44178635,0
416,1,0,44234545,0
416,1,1,44240631,0
416,1,2,44242084,0
416,1,3,44243511,0
416,1,5,44243523,0
416,2,0,44243524,0
416,2,1,44249554,0
416,2,4,44250976,0
416,3,0,44250977,0
416,3,1,44257011,0
416,3,2,44258464,0
416,3,3,44259879,0
416,3,8,44261516,0
417,1,0,44310655,0
417,1,1,44316745,0
417,1,2,44318199,0
417,1,3,44319621,0
417,1,8,44321259,0
418,1,0,44352354,0
418,1,1,44358455,0
418,1,2,44359909,0
418,1,3,44361331,0
418,1,8,44362973,0
419,1,0,44394064,0
419,1,1,44400150,0
419,1,2,44401604,0
419,1,3,44403030,0
419,1,8,44404668,0
420,1,0,44435759,0
420,1,1,44441856,0
420,1,2,44443314,0
420,1,3,44444737,0
420,1,5,44444774,0
420,2,0,44444774,0
420,2,1,44450805,0
420,2,2,44452258,0
420,2,3,44453677,0
420,2,8,44455314,0
421,1,0,44497691,0
421,1,1,44503781,0
421,1,2,44505234,0
421,1,3,44506657,0
421,1,5,44506673,0
421,2,0,44506674,0
421,2,1,44512709,0
421,2,4,44514157,0
421,3,0,44514158,0
421,3,1,44520189,0
421,3,4,44521615,0
421,4,0,44521616,0
421,4,1,44527650,0
421,4,2,44529104,0
421,4,3,44530519,0
421,4,5,44530522,0
421,5,0,44530522,0
421,5,1,44536557,0
421,5,4,44538008,0
421,6,0,44538009,0
421,6,1,44544044,0
421,6,2,44545497,0
421,6,3,44546912,0
421,6,5,44546937,0
421,7,0,44546938,0
421,7,1,44552972,0
421,7,2,44554426,0
421,7,3,44555841,0
421,7,5,44555848,0
421,8,0,44555849,0
421,8,1,44561879,0
421,8,4,44563312,0
421,9,0,44563313,0
421,9,1,44569344,0
421,9,2,44570797,0
421,9,3,44572212,0
421,9,8,44573854,0
422,1,0,44677155,0
422,1,1,44683244,0
422,1,2,44684698,0
422,1,3,44686121,0
422,1,5,44686134,0
422,2,0,44686135,0
422,2,1,44692166,0
422,2,4,44693618,0
422,3,0,44693619,0
422,3,1,44699649,0
422,3,2,44701103,0
422,3,3,44702518,0
422,3,5,44702521,0
422,4,0,44702522,0
422,4,1,44708556,0
422,4,2,44710010,0
422,4,3,44711425,0
422,4,7,44713066,0
422,5,0,44713067,0
422,5,1,44719097,0
422,5,4,44720534,0
422,6,0,44720535,0
422,6,1,44726569,0
422,6,2,44728023,0
422,6,3,44729437,0
422,6,5,44729476,0
422,7,0,44729477,0
422,7,1,44735511,0
422,7,2,44736965,0
422,7,3,44738379,0
422,7,5,44738387,0
422,8,0,44738388,0
422,8,1,44744423,0
422,8,4,44745876,0
422,9,0,44745877,0
422,9,1,44751907,0
422,9,4,44753330,0
422,10,0,44753331,0
422,10,1,44759361,0
422,10,2,44760815,0
422,10,3,44762229,0
422,10,8,44763867,0
423,1,0,44878973,0
423,1,1,44885063,0
423,1,2,44886517,0
423,1,3,44887940,0
423,1,5,44887952,0
423,2,0,44887953,0
423,2,1,44893987,0
423,2,4,44895416,0
423,3,0,44895417,0
423,3,1,44901447,0
423,3,2,44902905,0
423,3,3,44904320,0
423,3,5,44904331,0
423,4,0,44904332,0
423,4,1,44910362,0
423,4,2,44911816,0
423,4,3,44913235,0
423,4,5,44913245,0
423,5,0,44913246,0
423,5,1,44919276,0
423,5,2,44920730,0
423,5,3,44922144,0
423,5,8,44923786,0
424,1,0,44995489,0
424,1,1,45001575,0
424,1,4,45003005,0
424,2,0,45003006,0
424,2,1,45009037,0
424,2,2,45010490,0
424,2,3,45011913,0
424,2,5,45011942,0
424,3,0,45011943,0
424,3,1,45017977,0
424,3,4,45019401,0
424,4,0,45019402,0
424,4,1,45025436,0
424,4,4,45026858,0
424,5,0,45026859,0
424,5,1,45032894,0
424,5,2,45034347,0
424,5,3,45035762,0
424,5,5,45035778,0
424,6,0,45035779,0
424,6,1,45041810,0
424,6,4,45043242,0
424,7,0,45043243,0
424,7,1,45049273,0
424,7,2,45050727,0
424,7,3,45052142,0
424,7,5,45052145,0
424,8,0,45052146,0
424,8,1,45058181,0
424,8,4,45059601,0
424,9,0,45059602,0
424,9,1,45065637,0
424,9,2,45067090,0
424,9,3,45068505,0
424,9,5,45068516,0
424,10,0,45068517,0
424,10,1,45074552,0
424,10,2,45076005,0
424,10,3,45077420,0
424,10,5,45077445,0
424,11,0,45077445,0
424,11,1,45083480,0
424,11,4,45084899,0
424,12,0,45084899,0
424,12,1,45090930,0
424,12,4,45092383,0
424,13,0,45092384,0
424,13,1,45098419,0
424,13,2,45099872,0
424,13,3,45101287,0
424,13,5,45101314,0
424,14,0,45101314,0
424,14,1,45107349,0
424,14,2,45108802,0
424,14,3,45110217,0
424,14,5,45110232,0
424,15,0,45110233,0
424,15,1,45116267,0
424,15,2,45117721,0
424,15,3,45119135,0
424,15,5,45119143,0
424,16,0,45119144,0
424,16,1,45125178,0
424,16,4,45126617,0
424,17,0,45126618,0
424,17,1,45132649,0
424,17,2,45134106,0
424,17,3,45135521,0
424,17,8,45137158,0
425,1,0,45315806,0
425,1,1,45321892,0
425,1,2,45323349,0
425,1,3,45324772,0
